scale,n_nodes,total_rate,chain_length,n_service_types,n_chains,deploy_algo,route_algo,avg_delay,avg_comp_delay,avg_comm_delay,total_penalty,stable_chains,total_chains,cpu_utilization,gpu_utilization
medium,5,100,6,30,4,random,proportional,6.974147709716637,1.7710647757025844,0.12579518032874745,5.077287753685305,2,4,0.69375,0.8006591796875
medium,5,200,6,30,4,random,proportional,39.00431418797779,3.7486876431409186,0.12579518032874745,35.12983136450812,0,4,0.69375,0.8006591796875
medium,5,300,6,30,4,random,proportional,89.94359829863144,5.0374486763255275,0.12579518032874745,84.78035444197717,0,4,0.69375,0.8006591796875
medium,5,400,6,30,4,random,proportional,145.07761476879034,8.319092733772347,0.12579518032874745,136.63272685468925,0,4,0.69375,0.8006591796875
medium,5,500,6,30,4,random,proportional,202.88392588507955,5.934398821769605,0.12579518032874745,196.8237318829812,0,4,0.69375,0.8006591796875
medium,5,600,6,30,4,random,proportional,260.76281737193426,5.937721441486939,0.12579518032874745,254.69930075011857,0,4,0.69375,0.8006591796875
medium,5,700,6,30,4,random,proportional,318.6450621981404,5.944397400555869,0.12579518032874748,312.57486961725573,0,4,0.69375,0.8006591796875
medium,5,800,6,30,4,random,proportional,376.54128049822987,5.965046833507871,0.12579518032874745,370.4504384843932,0,4,0.69375,0.8006591796875
