Step,Algorithm,Load_Factor,Capacity_Factor,Total_Delay_D_mean,Total_Delay_D_std,Avg_QoS_Q_mean,Comp_Delay_mean,Comm_Delay_mean
32,cds-m,0.56276,1.33778,0.035950617698160894,0.014127652869672424,2.479575581798328,0.019789906441806913,0.016160711256353984
32,drs,0.56276,1.33778,0.0572816547172571,0.011721101250673025,2.840662477015531,0.02383515617583992,0.03344649854141719
32,ffd-m,0.56276,1.33778,0.03414100187573128,0.014509182882674655,2.8427514342042515,0.022057478945181345,0.012083522930549935
32,greedy-m,0.56276,1.33778,0.05764229696072567,0.0030084276591001904,2.479575581798328,0.019789906441806913,0.03785239051891876
32,lego,0.56276,1.33778,0.03221951443409464,0.01363862187046942,2.5860529782040635,0.02093871259198008,0.01128080184211456
32,our,0.56276,1.33778,0.08545007163883853,0.015439896396055395,3.593944381194092,0.07905828236498945,0.0063917892738490755
32,random-m,0.56276,1.33778,0.058750971728439016,0.005509650043962119,2.8427514342042515,0.02205747894518134,0.03669349278325767
33,cds-m,0.56276,1.33778,0.035950617698160894,0.014127652869672424,2.479575581798328,0.019789906441806913,0.016160711256353984
33,drs,0.56276,1.33778,0.0572816547172571,0.011721101250673025,2.840662477015531,0.02383515617583992,0.03344649854141719
33,ffd-m,0.56276,1.33778,0.03414100187573128,0.014509182882674655,2.8427514342042515,0.022057478945181345,0.012083522930549935
33,greedy-m,0.56276,1.33778,0.05764229696072567,0.0030084276591001904,2.479575581798328,0.019789906441806913,0.03785239051891876
33,lego,0.56276,1.33778,0.03221951443409464,0.01363862187046942,2.5860529782040635,0.02093871259198008,0.01128080184211456
33,our,0.56276,1.33778,0.08545007163883853,0.015439896396055395,3.593944381194092,0.07905828236498945,0.0063917892738490755
33,random-m,0.56276,1.33778,0.058750971728439016,0.005509650043962119,2.8427514342042515,0.02205747894518134,0.03669349278325767
34,cds-m,0.9985199999999999,1.0911,0.06286769944441631,0.020585936771718792,2.481902536045675,0.04673122033098782,0.016136479113428498
34,drs,0.9985199999999999,1.0911,0.08989576555151864,0.022233015359892416,2.8407185614642882,0.0564069002685015,0.03348886528301713
34,ffd-m,0.9985199999999999,1.0911,0.06333417426846158,0.02427137707662104,2.842674888036207,0.051276027331039684,0.012058146937421904
34,greedy-m,0.9985199999999999,1.0911,0.08456439877791454,0.0070459505269812855,2.481902536045675,0.04673122033098781,0.037833178446926734
34,lego,0.9985199999999999,1.0911,0.05948505276682903,0.023101993522715213,2.588186406960589,0.04822556272806401,0.011259490038765006
34,our,0.9985199999999999,1.0911,0.16555260872858085,0.05802199819403147,3.589677190002766,0.1406385374002971,0.02491407132828376
34,random-m,0.9985199999999999,1.0911,0.08798698270666674,0.014957431625692415,2.842674888036207,0.051276027331039684,0.03671095537562706
35,cds-m,1.43434,0.8443400000000001,1.2174792466549422,0.4505806839231541,2.4818481208076983,1.201274623991163,0.016204622663779436
35,drs,1.43434,0.8443400000000001,1.4656034739614683,0.48995386623222764,2.841222527131328,1.4321227106311407,0.03348076333032733
35,ffd-m,1.43434,0.8443400000000001,1.273357021444895,0.4139811350665156,2.8432128763733773,1.2612891754242075,0.012067846020687788
35,greedy-m,1.43434,0.8443400000000001,1.239108882134243,0.4370302517128022,2.4818481208076983,1.201274623991163,0.03783425814308009
35,lego,1.43434,0.8443400000000001,1.2158829327093386,0.44882177905482074,2.5881202693942127,1.2046274536175374,0.011255479091800991
35,our,1.43434,0.8443400000000001,0.7371028804428421,0.45761651157892713,2.9637454719071856,0.7010303786720207,0.03607250177082144
35,random-m,1.43434,0.8443400000000001,1.2979861557663699,0.4040205064869847,2.8432128763733773,1.2612891754242075,0.03669698034216273
36,cds-m,1.87012,0.59758,1.2767731205600072,0.411581318213686,2.4816108215168176,1.260619587402341,0.0161535331576662
36,drs,1.87012,0.59758,2.184949576473401,0.6111994687880562,2.8405144002682197,2.151483817852566,0.033465758620834965
36,ffd-m,1.87012,0.59758,1.7880138713498521,0.7870993030667881,2.8424618492767637,1.7759634774726991,0.012050393877152996
36,greedy-m,1.87012,0.59758,1.298449552096478,0.3993312323443332,2.4816108215168176,1.260619587402341,0.037829964694137096
36,lego,1.87012,0.59758,1.7793266327560668,0.7840112656684749,2.587938402528176,1.7680850624083255,0.011241570347741231
36,our,1.87012,0.59758,1.1610613401700731,0.33394708781904386,2.701362137846504,1.1285272831945332,0.03253405697553997
36,random-m,1.87012,0.59758,1.8126581237563353,0.7815178714589878,2.8424618492767637,1.7759634774726991,0.03669464628363625
37,cds-m,1.87012,0.59758,1.2767731205600072,0.411581318213686,2.4816108215168176,1.260619587402341,0.0161535331576662
37,drs,1.87012,0.59758,2.184949576473401,0.6111994687880562,2.8405144002682197,2.151483817852566,0.033465758620834965
37,ffd-m,1.87012,0.59758,1.7880138713498521,0.7870993030667881,2.8424618492767637,1.7759634774726991,0.012050393877152996
37,greedy-m,1.87012,0.59758,1.298449552096478,0.3993312323443332,2.4816108215168176,1.260619587402341,0.037829964694137096
37,lego,1.87012,0.59758,1.7793266327560668,0.7840112656684749,2.587938402528176,1.7680850624083255,0.011241570347741231
37,our,1.87012,0.59758,1.1610613401700731,0.33394708781904386,2.701362137846504,1.1285272831945332,0.03253405697553997
37,random-m,1.87012,0.59758,1.8126581237563353,0.7815178714589878,2.8424618492767637,1.7759634774726991,0.03669464628363625
38,cds-m,1.87012,0.59758,1.2767731205600072,0.411581318213686,2.4816108215168176,1.260619587402341,0.0161535331576662
38,drs,1.87012,0.59758,2.184949576473401,0.6111994687880562,2.8405144002682197,2.151483817852566,0.033465758620834965
38,ffd-m,1.87012,0.59758,1.7880138713498521,0.7870993030667881,2.8424618492767637,1.7759634774726991,0.012050393877152996
38,greedy-m,1.87012,0.59758,1.298449552096478,0.3993312323443332,2.4816108215168176,1.260619587402341,0.037829964694137096
38,lego,1.87012,0.59758,1.7793266327560668,0.7840112656684749,2.587938402528176,1.7680850624083255,0.011241570347741231
38,our,1.87012,0.59758,1.1610613401700731,0.33394708781904386,2.701362137846504,1.1285272831945332,0.03253405697553997
38,random-m,1.87012,0.59758,1.8126581237563353,0.7815178714589878,2.8424618492767637,1.7759634774726991,0.03669464628363625
39,cds-m,1.87012,0.59758,1.2767731205600072,0.411581318213686,2.4816108215168176,1.260619587402341,0.0161535331576662
39,drs,1.87012,0.59758,2.184949576473401,0.6111994687880562,2.8405144002682197,2.151483817852566,0.033465758620834965
39,ffd-m,1.87012,0.59758,1.7880138713498521,0.7870993030667881,2.8424618492767637,1.7759634774726991,0.012050393877152996
39,greedy-m,1.87012,0.59758,1.298449552096478,0.3993312323443332,2.4816108215168176,1.260619587402341,0.037829964694137096
39,lego,1.87012,0.59758,1.7793266327560668,0.7840112656684749,2.587938402528176,1.7680850624083255,0.011241570347741231
39,our,1.87012,0.59758,1.1610613401700731,0.33394708781904386,2.701362137846504,1.1285272831945332,0.03253405697553997
39,random-m,1.87012,0.59758,1.8126581237563353,0.7815178714589878,2.8424618492767637,1.7759634774726991,0.03669464628363625
40,cds-m,1.87012,0.59758,1.2767731205600072,0.411581318213686,2.4816108215168176,1.260619587402341,0.0161535331576662
40,drs,1.87012,0.59758,2.184949576473401,0.6111994687880562,2.8405144002682197,2.151483817852566,0.033465758620834965
40,ffd-m,1.87012,0.59758,1.7880138713498521,0.7870993030667881,2.8424618492767637,1.7759634774726991,0.012050393877152996
40,greedy-m,1.87012,0.59758,1.298449552096478,0.3993312323443332,2.4816108215168176,1.260619587402341,0.037829964694137096
40,lego,1.87012,0.59758,1.7793266327560668,0.7840112656684749,2.587938402528176,1.7680850624083255,0.011241570347741231
40,our,1.87012,0.59758,1.1610613401700731,0.33394708781904386,2.701362137846504,1.1285272831945332,0.03253405697553997
40,random-m,1.87012,0.59758,1.8126581237563353,0.7815178714589878,2.8424618492767637,1.7759634774726991,0.03669464628363625
41,cds-m,1.4586400000000002,0.8250399999999999,1.2709225354175278,0.4130002546857365,2.4811400491720983,1.2547302600485633,0.016192275368964358
41,drs,1.4586400000000002,0.8250399999999999,1.464835485020249,0.48724182203296734,2.840675038449176,1.4313751585092493,0.03346032651099943
41,ffd-m,1.4586400000000002,0.8250399999999999,1.2728640587058861,0.41133938658939606,2.84262960383999,1.260775110060352,0.012088948645534205
41,greedy-m,1.4586400000000002,0.8250399999999999,1.292547548127603,0.400733741116801,2.4811400491720983,1.2547302600485633,0.03781728807903949
41,lego,1.4586400000000002,0.8250399999999999,1.270256168382096,0.4109930646194158,2.5875691151731828,1.258982095695869,0.011274072686226691
41,our,1.4586400000000002,0.8250399999999999,0.7905167433175008,0.41351081396340794,2.8825616974667323,0.7530539999061043,0.03746274341139648
41,random-m,1.4586400000000002,0.8250399999999999,1.2974601161614978,0.40139414633732506,2.84262960383999,1.260775110060352,0.036685006101145744
42,cds-m,1.04714,1.05252,0.08077343473328912,0.030622145290049342,2.4814403608385627,0.06462824538517062,0.016145189348118493
42,drs,1.04714,1.05252,0.10201362490024266,0.016520219842719792,2.840547908989427,0.068545025136832,0.033468599763410656
42,ffd-m,1.04714,1.05252,0.07300116967412036,0.016647513158040802,2.8424802271238505,0.06096347612239743,0.012037693551722921
42,greedy-m,1.04714,1.05252,0.10245298172936723,0.027909872134488957,2.4814403608385627,0.06462824538517062,0.03782473634419662
42,lego,1.04714,1.05252,0.06796150894201361,0.01636404195815339,2.587867206627136,0.05673901909911143,0.01122248984290219
42,our,1.04714,1.05252,0.16234302485543545,0.03233114657196117,3.587952738614072,0.1330583613880894,0.029284663467346032
42,random-m,1.04714,1.05252,0.09766620307887894,0.008713070223937788,2.8424802271238505,0.06096347612239743,0.03670272695648152
43,cds-m,0.63564,1.27998,0.03817980842158015,0.012954162374797495,2.4808830981108123,0.022067549597755108,0.016112258823825037
43,drs,0.63564,1.27998,0.059842281681003806,0.010176213719752155,2.8403825341973894,0.02637235826484736,0.03346992341615644
43,ffd-m,0.63564,1.27998,0.036429379064447064,0.013024666652287093,2.8422272085555753,0.024328849117482485,0.012100529946964584
43,greedy-m,0.63564,1.27998,0.059874287407793006,0.003807226095497923,2.4808830981108123,0.022067549597755108,0.03780673781003789
43,lego,0.63564,1.27998,0.03437144094427821,0.012192374882047005,2.5871155071680216,0.023077691461988827,0.01129374948228938
43,our,0.63564,1.27998,0.10060915996076007,0.02098538468812098,3.593723461026464,0.09419623248076978,0.006412927479990299
43,random-m,0.63564,1.27998,0.061073278857869354,0.004393065397278489,2.8422272085555753,0.024328849117482485,0.03674442974038687
44,cds-m,0.63564,1.27998,0.03817980842158015,0.012954162374797495,2.4808830981108123,0.022067549597755108,0.016112258823825037
44,drs,0.63564,1.27998,0.059842281681003806,0.010176213719752155,2.8403825341973894,0.02637235826484736,0.03346992341615644
44,ffd-m,0.63564,1.27998,0.036429379064447064,0.013024666652287093,2.8422272085555753,0.024328849117482485,0.012100529946964584
44,greedy-m,0.63564,1.27998,0.059874287407793006,0.003807226095497923,2.4808830981108123,0.022067549597755108,0.03780673781003789
44,lego,0.63564,1.27998,0.03437144094427821,0.012192374882047005,2.5871155071680216,0.023077691461988827,0.01129374948228938
44,our,0.63564,1.27998,0.10060915996076007,0.02098538468812098,3.593723461026464,0.09419623248076978,0.006412927479990299
44,random-m,0.63564,1.27998,0.061073278857869354,0.004393065397278489,2.8422272085555753,0.024328849117482485,0.03674442974038687
45,cds-m,0.63564,1.27998,0.03817980842158015,0.012954162374797495,2.4808830981108123,0.022067549597755108,0.016112258823825037
45,drs,0.63564,1.27998,0.059842281681003806,0.010176213719752155,2.8403825341973894,0.02637235826484736,0.03346992341615644
45,ffd-m,0.63564,1.27998,0.036429379064447064,0.013024666652287093,2.8422272085555753,0.024328849117482485,0.012100529946964584
45,greedy-m,0.63564,1.27998,0.059874287407793006,0.003807226095497923,2.4808830981108123,0.022067549597755108,0.03780673781003789
45,lego,0.63564,1.27998,0.03437144094427821,0.012192374882047005,2.5871155071680216,0.023077691461988827,0.01129374948228938
45,our,0.63564,1.27998,0.10060915996076007,0.02098538468812098,3.593723461026464,0.09419623248076978,0.006412927479990299
45,random-m,0.63564,1.27998,0.061073278857869354,0.004393065397278489,2.8422272085555753,0.024328849117482485,0.03674442974038687
46,cds-m,0.63564,1.27998,0.03817980842158015,0.012954162374797495,2.4808830981108123,0.022067549597755108,0.016112258823825037
46,drs,0.63564,1.27998,0.059842281681003806,0.010176213719752155,2.8403825341973894,0.02637235826484736,0.03346992341615644
46,ffd-m,0.63564,1.27998,0.036429379064447064,0.013024666652287093,2.8422272085555753,0.024328849117482485,0.012100529946964584
46,greedy-m,0.63564,1.27998,0.059874287407793006,0.003807226095497923,2.4808830981108123,0.022067549597755108,0.03780673781003789
46,lego,0.63564,1.27998,0.03437144094427821,0.012192374882047005,2.5871155071680216,0.023077691461988827,0.01129374948228938
46,our,0.63564,1.27998,0.10060915996076007,0.02098538468812098,3.593723461026464,0.09419623248076978,0.006412927479990299
46,random-m,0.63564,1.27998,0.061073278857869354,0.004393065397278489,2.8422272085555753,0.024328849117482485,0.03674442974038687
47,cds-m,0.63564,1.27998,0.03817980842158015,0.012954162374797495,2.4808830981108123,0.022067549597755108,0.016112258823825037
47,drs,0.63564,1.27998,0.059842281681003806,0.010176213719752155,2.8403825341973894,0.02637235826484736,0.03346992341615644
47,ffd-m,0.63564,1.27998,0.036429379064447064,0.013024666652287093,2.8422272085555753,0.024328849117482485,0.012100529946964584
47,greedy-m,0.63564,1.27998,0.059874287407793006,0.003807226095497923,2.4808830981108123,0.022067549597755108,0.03780673781003789
47,lego,0.63564,1.27998,0.03437144094427821,0.012192374882047005,2.5871155071680216,0.023077691461988827,0.01129374948228938
47,our,0.63564,1.27998,0.10060915996076007,0.02098538468812098,3.593723461026464,0.09419623248076978,0.006412927479990299
47,random-m,0.63564,1.27998,0.061073278857869354,0.004393065397278489,2.8422272085555753,0.024328849117482485,0.03674442974038687
48,cds-m,1.41258,1.05202,0.6617671536412996,0.5960530792282738,2.481862758837377,0.6455942519088407,0.016172901732458913
48,drs,1.41258,1.05202,0.7448967713908987,0.40860575075066036,2.8408524970081976,0.7114159217113568,0.03348084967954203
48,ffd-m,1.41258,1.05202,0.4343905034844247,0.17420894158658812,2.842810874720828,0.42231916718702145,0.012071336297403243
48,greedy-m,1.41258,1.05202,0.6834315187984681,0.6050390513448157,2.481862758837377,0.6455942519088407,0.03783726688962748
48,lego,1.41258,1.05202,0.4245060542001813,0.17602278785953437,2.5881915298294254,0.4132409910896948,0.011265063110486504
48,our,1.41258,1.05202,0.24609516784834035,0.14836739576339994,3.469924927079847,0.2171857778999063,0.028909389948434054
48,random-m,1.41258,1.05202,0.4589850788102492,0.18204913521318924,2.8428108747208274,0.42231916718702134,0.03666591162322788
49,cds-m,2.18948,0.82412,1.271509213916509,0.4130956089592549,2.4812189827395232,1.2553321296595652,0.016177084256943742
49,drs,2.18948,0.82412,1.8166033064153548,0.7059590839991503,2.8407481867655386,1.7831434176279,0.03345988878745488
49,ffd-m,2.18948,0.82412,1.7879933581075647,1.0576489089434058,2.842752673025901,1.7759139782036357,0.012079379903929174
49,greedy-m,2.18948,0.82412,1.2931497258503943,0.4008169122455369,2.4812189827395232,1.2553321296595652,0.03781759619082927
49,lego,2.18948,0.82412,1.784478147713908,1.0574002398829034,2.58752312957128,1.7732108678297713,0.01126727988413634
49,our,2.18948,0.82412,1.257903620349338,0.5142712099483857,2.941264412194866,1.2224243914343502,0.035479228914987684
49,random-m,2.18948,0.82412,1.812603528074579,1.0525660167773911,2.842752673025901,1.7759139782036357,0.0366895498709433
50,cds-m,2.9664,0.59614,1.6555121882143318,0.7537562867024362,2.481433361321945,1.639334180854793,0.016178007359538567
50,drs,2.9664,0.59614,3.2475913872023225,0.25473356340922965,2.8407756001971256,3.214113617475827,0.03347776972649576
50,ffd-m,2.9664,0.59614,2.8966727453016174,0.36315067237623505,2.8427340644057275,2.884578240960753,0.012094504340864036
50,greedy-m,2.9664,0.59614,1.67715690134571,0.7549368452535546,2.481433361321945,1.639334180854793,0.03782272049091684
50,lego,2.9664,0.59614,2.3905768963850633,0.30265522883105955,2.5876687304202397,2.379292923897795,0.011283972487267823
50,our,2.9664,0.59614,1.2884311657976975,0.2859687235888022,2.9014961780604835,1.2506726502027,0.037758515594997516
50,random-m,2.9664,0.59614,2.9212671088331357,0.3681996556431825,2.8427340644057275,2.884578240960753,0.03668886787238236
51,cds-m,2.9664,0.59614,1.6555121882143318,0.7537562867024362,2.481433361321945,1.639334180854793,0.016178007359538567
51,drs,2.9664,0.59614,3.2475913872023225,0.25473356340922965,2.8407756001971256,3.214113617475827,0.03347776972649576
51,ffd-m,2.9664,0.59614,2.8966727453016174,0.36315067237623505,2.8427340644057275,2.884578240960753,0.012094504340864036
51,greedy-m,2.9664,0.59614,1.67715690134571,0.7549368452535546,2.481433361321945,1.639334180854793,0.03782272049091684
51,lego,2.9664,0.59614,2.3905768963850633,0.30265522883105955,2.5876687304202397,2.379292923897795,0.011283972487267823
51,our,2.9664,0.59614,1.2884311657976975,0.2859687235888022,2.9014961780604835,1.2506726502027,0.037758515594997516
51,random-m,2.9664,0.59614,2.9212671088331357,0.3681996556431825,2.8427340644057275,2.884578240960753,0.03668886787238236
52,cds-m,2.9664,0.59614,1.6555121882143318,0.7537562867024362,2.481433361321945,1.639334180854793,0.016178007359538567
52,drs,2.9664,0.59614,3.2475913872023225,0.25473356340922965,2.8407756001971256,3.214113617475827,0.03347776972649576
52,ffd-m,2.9664,0.59614,2.8966727453016174,0.36315067237623505,2.8427340644057275,2.884578240960753,0.012094504340864036
52,greedy-m,2.9664,0.59614,1.67715690134571,0.7549368452535546,2.481433361321945,1.639334180854793,0.03782272049091684
52,lego,2.9664,0.59614,2.3905768963850633,0.30265522883105955,2.5876687304202397,2.379292923897795,0.011283972487267823
52,our,2.9664,0.59614,1.2884311657976975,0.2859687235888022,2.9014961780604835,1.2506726502027,0.037758515594997516
52,random-m,2.9664,0.59614,2.9212671088331357,0.3681996556431825,2.8427340644057275,2.884578240960753,0.03668886787238236
53,cds-m,2.9664,0.59614,1.6555121882143318,0.7537562867024362,2.481433361321945,1.639334180854793,0.016178007359538567
53,drs,2.9664,0.59614,3.2475913872023225,0.25473356340922965,2.8407756001971256,3.214113617475827,0.03347776972649576
53,ffd-m,2.9664,0.59614,2.8966727453016174,0.36315067237623505,2.8427340644057275,2.884578240960753,0.012094504340864036
53,greedy-m,2.9664,0.59614,1.67715690134571,0.7549368452535546,2.481433361321945,1.639334180854793,0.03782272049091684
53,lego,2.9664,0.59614,2.3905768963850633,0.30265522883105955,2.5876687304202397,2.379292923897795,0.011283972487267823
53,our,2.9664,0.59614,1.2884311657976975,0.2859687235888022,2.9014961780604835,1.2506726502027,0.037758515594997516
53,random-m,2.9664,0.59614,2.9212671088331357,0.3681996556431825,2.8427340644057275,2.884578240960753,0.03668886787238236
54,cds-m,2.9664,0.59614,1.6555121882143318,0.7537562867024362,2.481433361321945,1.639334180854793,0.016178007359538567
54,drs,2.9664,0.59614,3.2475913872023225,0.25473356340922965,2.8407756001971256,3.214113617475827,0.03347776972649576
54,ffd-m,2.9664,0.59614,2.8966727453016174,0.36315067237623505,2.8427340644057275,2.884578240960753,0.012094504340864036
54,greedy-m,2.9664,0.59614,1.67715690134571,0.7549368452535546,2.481433361321945,1.639334180854793,0.03782272049091684
54,lego,2.9664,0.59614,2.3905768963850633,0.30265522883105955,2.5876687304202397,2.379292923897795,0.011283972487267823
54,our,2.9664,0.59614,1.2884311657976975,0.2859687235888022,2.9014961780604835,1.2506726502027,0.037758515594997516
54,random-m,2.9664,0.59614,2.9212671088331357,0.3681996556431825,2.8427340644057275,2.884578240960753,0.03668886787238236
55,cds-m,2.16968,0.8306800000000001,1.2723585168090352,0.4129813408335858,2.4812464674340307,1.2561804028229195,0.016178113986115763
55,drs,2.16968,0.8306800000000001,2.059362966811819,0.8034871684660748,2.8408162376487374,2.0259035516245034,0.03345941518731557
55,ffd-m,2.16968,0.8306800000000001,1.4865126922602232,0.48997195917467773,2.8428379377837,1.474435327448941,0.012077364811282371
55,greedy-m,2.16968,0.8306800000000001,1.2940015678311318,0.40073262318273306,2.4812464674340307,1.2561804028229195,0.037821165008212365
55,lego,2.16968,0.8306800000000001,1.4829479041926081,0.4895840579492349,2.587518090215003,1.4716754103940708,0.011272493798537344
55,our,2.16968,0.8306800000000001,0.9862984218652595,0.16711037489342717,3.0680138488096897,0.9520517846953467,0.03424663716991276
55,random-m,2.16968,0.8306800000000001,1.5111311466411728,0.4805367369948171,2.8428379377837,1.474435327448941,0.036695819192231846
56,cds-m,1.37296,1.06522,0.4138288597389247,0.2079255253327556,2.4812923658015236,0.3976614220298683,0.01616743770905634
56,drs,1.37296,1.06522,0.4836635629887983,0.32547571215950544,2.8406798373224853,0.45018701730117366,0.03347654568762464
56,ffd-m,1.37296,1.06522,0.3774486997169423,0.27186817970335764,2.8426282299522057,0.36537164385971843,0.012077055857223882
56,greedy-m,1.37296,1.06522,0.4355000350570225,0.2147371785989782,2.4812923658015236,0.3976614220298683,0.037838613027154175
56,lego,1.37296,1.06522,0.37510991637229735,0.27517964709292625,2.5877223540142364,0.36384158781127385,0.011268328561023515
56,our,1.37296,1.06522,0.2889038150537462,0.17511938911129427,3.3909644814604882,0.25793826471132475,0.0309655503424215
56,random-m,1.37296,1.06522,0.40205284871177227,0.27941812557115864,2.8426282299522057,0.3653716438597184,0.036681204852053964
57,cds-m,0.57622,1.29976,0.03692070613138913,0.013065257126339738,2.480786643922027,0.02070934099235664,0.016211365139032496
57,drs,0.57622,1.29976,0.05836695143312938,0.011619934685797632,2.8407009539247676,0.024853886503937998,0.033513064929191386
57,ffd-m,0.57622,1.29976,0.03517076837676934,0.012860309102933563,2.842776113297875,0.023080615634530954,0.012090152742238383
57,greedy-m,0.57622,1.29976,0.058454388740485905,0.001896616737641476,2.480786643922027,0.020709340992356638,0.03774504774812927
57,lego,0.57622,1.29976,0.033192414426728906,0.012153046852253407,2.5871117502671757,0.02190459330105139,0.011287821125677517
57,our,0.57622,1.29976,0.09427669686922051,0.02517086837563669,3.5938896030455196,0.0851267187762665,0.009149978092954012
57,random-m,0.57622,1.29976,0.05977166702288048,0.006952093746618269,2.8427761132978744,0.023080615634530954,0.036691051388349535
58,cds-m,0.57622,1.29976,0.03692070613138913,0.013065257126339738,2.480786643922027,0.02070934099235664,0.016211365139032496
58,drs,0.57622,1.29976,0.05836695143312938,0.011619934685797632,2.8407009539247676,0.024853886503937998,0.033513064929191386
58,ffd-m,0.57622,1.29976,0.03517076837676934,0.012860309102933563,2.842776113297875,0.023080615634530954,0.012090152742238383
58,greedy-m,0.57622,1.29976,0.058454388740485905,0.001896616737641476,2.480786643922027,0.020709340992356638,0.03774504774812927
58,lego,0.57622,1.29976,0.033192414426728906,0.012153046852253407,2.5871117502671757,0.02190459330105139,0.011287821125677517
58,our,0.57622,1.29976,0.09427669686922051,0.02517086837563669,3.5938896030455196,0.0851267187762665,0.009149978092954012
58,random-m,0.57622,1.29976,0.05977166702288048,0.006952093746618269,2.8427761132978744,0.023080615634530954,0.036691051388349535
59,cds-m,0.57622,1.29976,0.03692070613138913,0.013065257126339738,2.480786643922027,0.02070934099235664,0.016211365139032496
59,drs,0.57622,1.29976,0.05836695143312938,0.011619934685797632,2.8407009539247676,0.024853886503937998,0.033513064929191386
59,ffd-m,0.57622,1.29976,0.03517076837676934,0.012860309102933563,2.842776113297875,0.023080615634530954,0.012090152742238383
59,greedy-m,0.57622,1.29976,0.058454388740485905,0.001896616737641476,2.480786643922027,0.020709340992356638,0.03774504774812927
59,lego,0.57622,1.29976,0.033192414426728906,0.012153046852253407,2.5871117502671757,0.02190459330105139,0.011287821125677517
59,our,0.57622,1.29976,0.09427669686922051,0.02517086837563669,3.5938896030455196,0.0851267187762665,0.009149978092954012
59,random-m,0.57622,1.29976,0.05977166702288048,0.006952093746618269,2.8427761132978744,0.023080615634530954,0.036691051388349535
