index,Experiment,Variable_Value,Algorithm,Total_Delay_D_mean,Total_Delay_D_std,Total_Delay_D_count,Avg_QoS_Q_mean,Avg_QoS_Q_std,Avg_QoS_Q_count,Comp_Delay_mean,Comp_Delay_std,Comp_Delay_count,Comm_Delay_mean,Comm_Delay_std,Comm_Delay_count,Mem_Utilization_mean,Mem_Utilization_std,Mem_Utilization_count,Penalty_Score_mean,Penalty_Score_std,Penalty_Score_count,Fitness_mean,Fitness_std,Fitness_count
0,chain_length,3,cds-m,0.13340812942376143,0.032281315117213424,5,2.6828155173043613,0.033819596996586,5,0.11701685323328523,0.03125656459730058,5,0.01639127619047619,0.004364121450471689,5,0.7795179973333333,0.1168458675190193,5,0.0,0.0,5,2.0157748701855542,0.18971204103872172,5
1,chain_length,3,drs,0.14341944370947574,0.03223916394785597,5,2.6828155173043613,0.033819596996586,5,0.11701685323328526,0.03125656459730059,5,0.02640259047619048,0.0032097282529205463,5,0.7795179973333333,0.1168458675190193,5,0.0,0.0,5,1.9657182987569826,0.18994182391016376,5
2,chain_length,3,ffd-m,0.13752831989995193,0.03838142994367333,5,2.6828155173043613,0.033819596996586,5,0.11701685323328526,0.03125656459730059,5,0.020511466666666665,0.0074030302680803215,5,0.7795179973333333,0.1168458675190193,5,0.0,0.0,5,1.995173917804602,0.21902626306532863,5
3,chain_length,3,greedy-m,0.14183978620453513,0.027427439396368655,5,2.68081714461137,0.037563395529184175,5,0.11507511953786849,0.027966056868981015,5,0.02676466666666667,0.0012704855786045642,5,0.7742284684444445,0.10983668168486255,5,0.0,0.0,5,1.9716182135886946,0.16794087301357774,5
4,chain_length,3,lego,0.13340812942376143,0.032281315117213424,5,2.6828155173043613,0.033819596996586,5,0.11701685323328523,0.03125656459730058,5,0.01639127619047619,0.004364121450471689,5,0.7795179973333333,0.1168458675190193,5,0.0,0.0,5,2.0157748701855542,0.18971204103872172,5
5,chain_length,3,our,0.05470330872605159,0.012733901760220873,5,2.0643634113907643,0.20016482971661428,5,0.03290730679249858,0.009780767665058596,5,0.021796001933553005,0.00541508485074988,5,0.949295156888889,0.03435309681444031,5,400.0,547.7225575051662,5,-398.2091531322395,547.8643472527344,5
6,chain_length,3,random-m,0.14177942466185667,0.032312121154700564,5,2.6828155173043613,0.033819596996586,5,0.11701685323328523,0.03125656459730058,5,0.02476257142857143,0.0024286689429535535,5,0.7795179973333333,0.1168458675190193,5,0.0,0.0,5,1.9739183939950782,0.1891073459134436,5
7,chain_length,4,cds-m,0.24276442750170565,0.1578130797281484,5,3.589158899016545,0.02289716389414606,5,0.21408013304106427,0.1576916600407194,5,0.028684294460641396,0.0033434012753785704,5,0.9003524377777777,0.0725313215464251,5,4785.788443033914,10701.34828455671,5,-4783.413106272406,10702.147088835385,5
8,chain_length,4,drs,0.2510148042428783,0.15546850042781896,5,3.589158899016545,0.02289716389414606,5,0.21408013304106427,0.1576916600407194,5,0.03693467120181406,0.0043393398992420526,5,0.9003524377777777,0.0725313215464251,5,2392.894221516957,5350.674142278355,5,-2390.5601366391547,5351.462324660167,5
9,chain_length,4,ffd-m,0.18529763811780184,0.026315072389674107,5,3.58465349242946,0.029860386862620526,5,0.1497523028408339,0.018097675945950843,5,0.03554533527696793,0.009494797238879015,5,0.9077658084444444,0.07897032524226082,5,0.0,0.0,5,2.6581653018404507,0.1456937244211893,5
10,chain_length,4,greedy-m,0.1857044421243461,0.019087832701750476,5,3.580933888822164,0.028056160675639645,5,0.1472243284217222,0.02106039617051812,5,0.03848011370262391,0.0033149860588360387,5,0.9024762795555554,0.07880588832546473,5,0.0,0.0,5,2.652411678200433,0.11244980616573858,5
