Algorithm,Total_Delay_D,Avg_QoS_Q,Comp_Delay,Comm_Delay,Mem_Utilization,Penalty_Score,Fitness,Converged_Status,Experiment,Variable_Value,Scale,n_nodes,n_task_types,chain_length,arrival_rate,Replicate,Replicate_Seed
random-m,0.034394875900116154,1.7604033492080642,0.0027948759001161483,0.0316,0.00375574,0.0,1.5884289697074834,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,65,107
greedy-m,0.034394875900116154,1.7604033492080642,0.0027948759001161483,0.0316,0.00375574,0.0,1.5884289697074834,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,65,107
lego,0.0027948759001161483,1.7604033492080642,0.0027948759001161483,0.0,0.00375574,0.0,1.7464289697074835,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,65,107
drs,0.026194875900116148,1.7604033492080642,0.0027948759001161483,0.0234,0.00375574,0.0,1.6294289697074835,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,65,107
our,0.04957109185502034,2.712360917354016,0.04957109185502034,0.0,0.05793866222222222,0.0,2.4645054580789143,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,66,108
ffd-m,0.0027684321172619245,1.7430938638369606,0.0027684321172619245,0.0,0.00375574,0.0,1.729251703250651,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,66,108
cds-m,0.0027684321172619245,1.7430938638369606,0.0027684321172619245,0.0,0.00375574,0.0,1.729251703250651,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,66,108
random-m,0.012768432117261922,1.7430938638369606,0.0027684321172619245,0.009999999999999998,0.00375574,0.0,1.679251703250651,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,66,108
greedy-m,0.024168432117261923,1.7430938638369606,0.0027684321172619245,0.0214,0.00375574,0.0,1.622251703250651,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,66,108
lego,0.0027684321172619245,1.7430938638369606,0.0027684321172619245,0.0,0.00375574,0.0,1.729251703250651,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,66,108
drs,0.024168432117261923,1.7430938638369606,0.0027684321172619245,0.0214,0.00375574,0.0,1.622251703250651,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,66,108
our,0.05164797985427107,2.6770413432098747,0.05164797985427107,0.0,0.057863422222222224,0.0,2.4188014439385195,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,67,109
ffd-m,0.0027787577350871415,1.7160933419952702,0.0027787577350871415,0.0,0.00375574,0.0,1.7021995533198344,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,67,109
cds-m,0.0027787577350871415,1.7160933419952702,0.0027787577350871415,0.0,0.00375574,0.0,1.7021995533198344,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,67,109
random-m,0.0027787577350871415,1.7160933419952702,0.0027787577350871415,0.0,0.00375574,0.0,1.7021995533198344,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,67,109
greedy-m,0.02457875773508714,1.7160933419952702,0.0027787577350871415,0.0218,0.00375574,0.0,1.5931995533198344,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,67,109
lego,0.0027787577350871415,1.7160933419952702,0.0027787577350871415,0.0,0.00375574,0.0,1.7021995533198344,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,67,109
drs,0.02457875773508714,1.7160933419952702,0.0027787577350871415,0.0218,0.00375574,0.0,1.5931995533198344,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,67,109
our,0.1102767692406798,2.6878446190744802,0.1102767692406798,0.0,0.04342720666666667,0.0,2.1364607728710814,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,68,110
ffd-m,0.0027699791541940383,1.7195510707049437,0.0027699791541940383,0.0,0.00375574,0.0,1.7057011749339734,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,68,110
cds-m,0.0027699791541940383,1.7195510707049437,0.0027699791541940383,0.0,0.00375574,0.0,1.7057011749339734,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,68,110
random-m,0.02316997915419404,1.7195510707049437,0.0027699791541940383,0.0204,0.00375574,0.0,1.6037011749339736,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,68,110
greedy-m,0.035169979154194037,1.7195510707049437,0.0027699791541940383,0.0324,0.00375574,0.0,1.5437011749339735,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,68,110
lego,0.0027699791541940383,1.7195510707049437,0.0027699791541940383,0.0,0.00375574,0.0,1.7057011749339734,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,68,110
drs,0.02316997915419404,1.7195510707049437,0.0027699791541940383,0.0204,0.00375574,0.0,1.6037011749339736,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,68,110
our,0.08593256572873621,2.694634297115542,0.08593256572873621,0.0,0.04342720666666667,0.0,2.264971468471861,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,69,111
ffd-m,0.002759335829481026,1.730918524594534,0.002759335829481026,0.0,0.00375574,0.0,1.7171218454471289,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,69,111
cds-m,0.002759335829481026,1.730918524594534,0.002759335829481026,0.0,0.00375574,0.0,1.7171218454471289,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,69,111
random-m,0.03595933582948103,1.730918524594534,0.002759335829481026,0.0332,0.00375574,0.0,1.551121845447129,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,69,111
greedy-m,0.03595933582948103,1.730918524594534,0.002759335829481026,0.0332,0.00375574,0.0,1.551121845447129,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,69,111
lego,0.002759335829481026,1.730918524594534,0.002759335829481026,0.0,0.00375574,0.0,1.7171218454471289,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,69,111
drs,0.02195933582948103,1.730918524594534,0.002759335829481026,0.019200000000000002,0.00375574,0.0,1.6211218454471288,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,69,111
our,0.05467598837871612,2.6490718008283665,0.05467598837871612,0.0,0.057863422222222224,0.0,2.3756918589347857,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,70,112
ffd-m,0.0028686262957594915,1.7079294121673834,0.0028686262957594915,0.0,0.00375574,0.0,1.693586280688586,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,70,112
cds-m,0.0028686262957594915,1.7079294121673834,0.0028686262957594915,0.0,0.00375574,0.0,1.693586280688586,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,70,112
random-m,0.018068626295759494,1.7079294121673834,0.0028686262957594915,0.015200000000000002,0.00375574,0.0,1.617586280688586,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,70,112
greedy-m,0.022868626295759493,1.7079294121673834,0.0028686262957594915,0.02,0.00375574,0.0,1.5935862806885859,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,70,112
lego,0.0028686262957594915,1.7079294121673834,0.0028686262957594915,0.0,0.00375574,0.0,1.693586280688586,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,70,112
drs,0.016668626295759492,1.7079294121673834,0.0028686262957594915,0.0138,0.00375574,0.0,1.624586280688586,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,70,112
our,0.04336480897569843,2.672682539278791,0.04336480897569843,0.0,0.07234295777777777,0.0,2.4558584944002986,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,71,113
ffd-m,0.0028526704407260527,1.7573862075540938,0.0028526704407260527,0.0,0.00375574,0.0,1.7431228553504636,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,71,113
cds-m,0.0028526704407260527,1.7573862075540938,0.0028526704407260527,0.0,0.00375574,0.0,1.7431228553504636,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,71,113
random-m,0.033652670440726055,1.7573862075540938,0.0028526704407260527,0.0308,0.00375574,0.0,1.5891228553504635,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,71,113
greedy-m,0.03685267044072606,1.7573862075540938,0.0028526704407260527,0.034,0.00375574,0.0,1.5731228553504635,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,71,113
lego,0.0028526704407260527,1.7573862075540938,0.0028526704407260527,0.0,0.00375574,0.0,1.7431228553504636,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,71,113
drs,0.033652670440726055,1.7573862075540938,0.0028526704407260527,0.0308,0.00375574,0.0,1.5891228553504635,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,71,113
our,0.05308590898772164,2.7134471041864043,0.05308590898772164,0.0,0.057906742222222224,0.0,2.448017559247796,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,72,114
ffd-m,0.002762446997359736,1.7613704541232782,0.002762446997359736,0.0,0.00375574,0.0,1.7475582191364796,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,72,114
cds-m,0.002762446997359736,1.7613704541232782,0.002762446997359736,0.0,0.00375574,0.0,1.7475582191364796,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,72,114
random-m,0.026762446997359735,1.7613704541232782,0.002762446997359736,0.024,0.00375574,0.0,1.6275582191364795,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,72,114
greedy-m,0.03136244699735974,1.7613704541232782,0.002762446997359736,0.0286,0.00375574,0.0,1.6045582191364796,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,72,114
lego,0.002762446997359736,1.7613704541232782,0.002762446997359736,0.0,0.00375574,0.0,1.7475582191364796,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,72,114
drs,0.018762446997359735,1.7613704541232782,0.002762446997359736,0.016,0.00375574,0.0,1.6675582191364795,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,72,114
our,0.04875166811889322,2.726297919603393,0.04875166811889322,0.0,0.057906742222222224,0.0,2.482539579008927,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,73,115
ffd-m,0.0027924362826910925,1.782624381172972,0.0027924362826910925,0.0,0.00375574,0.0,1.7686621997595167,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,73,115
cds-m,0.0027924362826910925,1.782624381172972,0.0027924362826910925,0.0,0.00375574,0.0,1.7686621997595167,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,73,115
random-m,0.013792436282691091,1.782624381172972,0.0027924362826910925,0.011,0.00375574,0.0,1.7136621997595167,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,73,115
greedy-m,0.021592436282691092,1.782624381172972,0.0027924362826910925,0.0188,0.00375574,0.0,1.6746621997595166,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,73,115
lego,0.0027924362826910925,1.782624381172972,0.0027924362826910925,0.0,0.00375574,0.0,1.7686621997595167,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,73,115
drs,0.013592436282691092,1.782624381172972,0.0027924362826910925,0.010799999999999999,0.00375574,0.0,1.7146621997595166,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,73,115
our,0.05045760205972659,2.6616685319103626,0.05045760205972659,0.0,0.057863422222222224,0.0,2.4093805216117294,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,74,116
ffd-m,0.0028176792247782603,1.7023727875465737,0.0028176792247782603,0.0,0.00375574,0.0,1.6882843914226824,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,74,116
cds-m,0.0028176792247782603,1.7023727875465737,0.0028176792247782603,0.0,0.00375574,0.0,1.6882843914226824,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,74,116
random-m,0.01821767922477826,1.7023727875465737,0.0028176792247782603,0.0154,0.00375574,0.0,1.6112843914226824,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,74,116
greedy-m,0.021817679224778258,1.7023727875465737,0.0028176792247782603,0.019,0.00375574,0.0,1.5932843914226824,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,74,116
lego,0.0028176792247782603,1.7023727875465737,0.0028176792247782603,0.0,0.00375574,0.0,1.6882843914226824,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,74,116
drs,0.021817679224778258,1.7023727875465737,0.0028176792247782603,0.019,0.00375574,0.0,1.5932843914226824,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,74,116
our,0.0468323096167932,2.7228145710008733,0.0468323096167932,0.0,0.057906742222222224,0.0,2.4886530229169073,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,75,117
ffd-m,0.0028090037274021385,1.790638145720267,0.0028090037274021385,0.0,0.00375574,0.0,1.7765931270832562,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,75,117
cds-m,0.0028090037274021385,1.790638145720267,0.0028090037274021385,0.0,0.00375574,0.0,1.7765931270832562,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,75,117
random-m,0.025009003727402144,1.790638145720267,0.0028090037274021385,0.022200000000000004,0.00375574,0.0,1.6655931270832562,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,75,117
greedy-m,0.025009003727402144,1.790638145720267,0.0028090037274021385,0.022200000000000004,0.00375574,0.0,1.6655931270832562,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,75,117
lego,0.0028090037274021385,1.790638145720267,0.0028090037274021385,0.0,0.00375574,0.0,1.7765931270832562,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,75,117
drs,0.01720900372740214,1.790638145720267,0.0028090037274021385,0.0144,0.00375574,0.0,1.7045931270832562,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,75,117
our,0.08508075166768897,2.6916510932335016,0.08508075166768897,0.0,0.04342720666666667,0.0,2.266247334895057,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,76,118
ffd-m,0.002758583601633888,1.7316712297523718,0.002758583601633888,0.0,0.00375574,0.0,1.7178783117442022,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,76,118
cds-m,0.002758583601633888,1.7316712297523718,0.002758583601633888,0.0,0.00375574,0.0,1.7178783117442022,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,76,118
random-m,0.028758583601633886,1.7316712297523718,0.002758583601633888,0.026,0.00375574,0.0,1.5878783117442024,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,76,118
greedy-m,0.028758583601633886,1.7316712297523718,0.002758583601633888,0.026,0.00375574,0.0,1.5878783117442024,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,76,118
lego,0.002758583601633888,1.7316712297523718,0.002758583601633888,0.0,0.00375574,0.0,1.7178783117442022,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,76,118
drs,0.002758583601633888,1.7316712297523718,0.002758583601633888,0.0,0.00375574,0.0,1.7178783117442022,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,76,118
our,0.048911200509491964,2.683598209196074,0.048911200509491964,0.0,0.057863422222222224,0.0,2.4390422066486144,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,77,119
ffd-m,0.002765421490941309,1.7294221685606435,0.002765421490941309,0.0,0.00375574,0.0,1.715595061105937,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,77,119
cds-m,0.002765421490941309,1.7294221685606435,0.002765421490941309,0.0,0.00375574,0.0,1.715595061105937,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,77,119
random-m,0.01676542149094131,1.7294221685606435,0.002765421490941309,0.014000000000000002,0.00375574,0.0,1.645595061105937,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,77,119
greedy-m,0.028165421490941308,1.7294221685606435,0.002765421490941309,0.0254,0.00375574,0.0,1.588595061105937,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,77,119
lego,0.002765421490941309,1.7294221685606435,0.002765421490941309,0.0,0.00375574,0.0,1.715595061105937,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,77,119
drs,0.01676542149094131,1.7294221685606435,0.002765421490941309,0.014000000000000002,0.00375574,0.0,1.645595061105937,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,77,119
our,0.05683440969160631,2.721034364114107,0.05683440969160631,0.0,0.057906742222222224,0.0,2.436862315656075,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,78,120
ffd-m,0.0027724270938212447,1.7675422606665727,0.0027724270938212447,0.0,0.00375574,0.0,1.7536801251974665,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,78,120
cds-m,0.0027724270938212447,1.7675422606665727,0.0027724270938212447,0.0,0.00375574,0.0,1.7536801251974665,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,78,120
random-m,0.024172427093821242,1.7675422606665727,0.0027724270938212447,0.0214,0.00375574,0.0,1.6466801251974665,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,78,120
greedy-m,0.030172427093821244,1.7675422606665727,0.0027724270938212447,0.0274,0.00375574,0.0,1.6166801251974665,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,78,120
lego,0.0027724270938212447,1.7675422606665727,0.0027724270938212447,0.0,0.00375574,0.0,1.7536801251974665,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,78,120
drs,0.030172427093821244,1.7675422606665727,0.0027724270938212447,0.0274,0.00375574,0.0,1.6166801251974665,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,78,120
our,0.055667197640789125,2.6872453286319478,0.055667197640789125,0.0,0.057863422222222224,0.0,2.408909340428002,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,79,121
ffd-m,0.0027633071317893724,1.726123659413347,0.0027633071317893724,0.0,0.00375574,0.0,1.7123071237544,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,79,121
cds-m,0.0027633071317893724,1.726123659413347,0.0027633071317893724,0.0,0.00375574,0.0,1.7123071237544,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,79,121
random-m,0.020363307131789375,1.726123659413347,0.0027633071317893724,0.0176,0.00375574,0.0,1.6243071237544,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,79,121
greedy-m,0.030363307131789377,1.726123659413347,0.0027633071317893724,0.027600000000000003,0.00375574,0.0,1.5743071237544,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,79,121
lego,0.0027633071317893724,1.726123659413347,0.0027633071317893724,0.0,0.00375574,0.0,1.7123071237544,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,79,121
drs,0.020363307131789375,1.726123659413347,0.0027633071317893724,0.0176,0.00375574,0.0,1.6243071237544,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,79,121
our,0.05059399273078983,2.717573096062626,0.05059399273078983,0.0,0.05793866222222222,0.0,2.464603132408677,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,80,122
ffd-m,0.0028442047384676502,1.722038961240238,0.0028442047384676502,0.0,0.00375574,0.0,1.7078179375478997,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,80,122
cds-m,0.0028442047384676502,1.722038961240238,0.0028442047384676502,0.0,0.00375574,0.0,1.7078179375478997,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,80,122
random-m,0.01064420473846765,1.722038961240238,0.0028442047384676502,0.0078000000000000005,0.00375574,0.0,1.6688179375478998,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,80,122
greedy-m,0.015444204738467651,1.722038961240238,0.0028442047384676502,0.0126,0.00375574,0.0,1.6448179375478997,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,80,122
lego,0.0028442047384676502,1.722038961240238,0.0028442047384676502,0.0,0.00375574,0.0,1.7078179375478997,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,80,122
drs,0.00884420473846765,1.722038961240238,0.0028442047384676502,0.006,0.00375574,0.0,1.6778179375478999,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,80,122
our,0.0883752890336517,2.6995959993284577,0.0883752890336517,0.0,0.04342720666666667,0.0,2.2577195541601993,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,81,123
ffd-m,0.002759735783875996,1.7546386458524978,0.002759735783875996,0.0,0.00375574,0.0,1.7408399669331178,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,81,123
cds-m,0.002759735783875996,1.7546386458524978,0.002759735783875996,0.0,0.00375574,0.0,1.7408399669331178,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,81,123
random-m,0.018359735783875997,1.7546386458524978,0.002759735783875996,0.015600000000000001,0.00375574,0.0,1.662839966933118,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,81,123
greedy-m,0.034759735783876006,1.7546386458524978,0.002759735783875996,0.03200000000000001,0.00375574,0.0,1.580839966933118,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,81,123
lego,0.002759735783875996,1.7546386458524978,0.002759735783875996,0.0,0.00375574,0.0,1.7408399669331178,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,81,123
drs,0.034759735783876006,1.7546386458524978,0.002759735783875996,0.03200000000000001,0.00375574,0.0,1.580839966933118,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,81,123
our,0.08306262134602081,2.707123050255068,0.08306262134602081,0.0,0.04342720666666667,0.0,2.2918099435249637,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,82,124
ffd-m,0.002757444118144969,1.7460802548821222,0.002757444118144969,0.0,0.00375574,0.0,1.7322930342913974,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,82,124
cds-m,0.002757444118144969,1.7460802548821222,0.002757444118144969,0.0,0.00375574,0.0,1.7322930342913974,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,82,124
random-m,0.018157444118144968,1.7460802548821222,0.002757444118144969,0.0154,0.00375574,0.0,1.6552930342913974,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,82,124
greedy-m,0.032157444118144966,1.7460802548821222,0.002757444118144969,0.0294,0.00375574,0.0,1.5852930342913973,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,82,124
lego,0.002757444118144969,1.7460802548821222,0.002757444118144969,0.0,0.00375574,0.0,1.7322930342913974,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,82,124
drs,0.032157444118144966,1.7460802548821222,0.002757444118144969,0.0294,0.00375574,0.0,1.5852930342913973,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,82,124
our,0.057284044912143985,2.7159992045694743,0.057284044912143985,0.0,0.057906742222222224,0.0,2.4295789800087544,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,83,125
ffd-m,0.0027645112637636826,1.7612021802791162,0.0027645112637636826,0.0,0.00375574,0.0,1.747379623960298,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,83,125
cds-m,0.0027645112637636826,1.7612021802791162,0.0027645112637636826,0.0,0.00375574,0.0,1.747379623960298,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,83,125
random-m,0.022764511263763686,1.7612021802791162,0.0027645112637636826,0.020000000000000004,0.00375574,0.0,1.6473796239602978,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,83,125
greedy-m,0.03156451126376369,1.7612021802791162,0.0027645112637636826,0.028800000000000003,0.00375574,0.0,1.6033796239602978,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,83,125
lego,0.0027645112637636826,1.7612021802791162,0.0027645112637636826,0.0,0.00375574,0.0,1.747379623960298,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,83,125
drs,0.027164511263763683,1.7612021802791162,0.0027645112637636826,0.0244,0.00375574,0.0,1.6253796239602978,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,83,125
our,0.04690821374217125,2.7496023886672396,0.04690821374217125,0.0,0.07238627777777777,0.0,2.5150613199563834,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,84,126
ffd-m,0.0030688568054201113,1.8514225901059722,0.0030688568054201113,0.0,0.00375574,0.0,1.8360783060788717,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,84,126
cds-m,0.0030688568054201113,1.8514225901059722,0.0030688568054201113,0.0,0.00375574,0.0,1.8360783060788717,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,84,126
random-m,0.0030688568054201113,1.8514225901059722,0.0030688568054201113,0.0,0.00375574,0.0,1.8360783060788717,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,84,126
greedy-m,0.00886885680542011,1.8514225901059722,0.0030688568054201113,0.0058,0.00375574,0.0,1.8070783060788718,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,84,126
lego,0.0030688568054201113,1.8514225901059722,0.0030688568054201113,0.0,0.00375574,0.0,1.8360783060788717,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,84,126
drs,0.007868856805420111,1.8514225901059722,0.0030688568054201113,0.0048,0.00375574,0.0,1.8120783060788717,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,84,126
our,0.046745946201940565,2.7164736608996147,0.046745946201940565,0.0,0.05793866222222222,0.0,2.482743929889912,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,85,127
ffd-m,0.002793857949600291,1.735872609338098,0.002793857949600291,0.0,0.00375574,0.0,1.7219033195900966,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,85,127
cds-m,0.002793857949600291,1.735872609338098,0.002793857949600291,0.0,0.00375574,0.0,1.7219033195900966,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,85,127
random-m,0.024793857949600293,1.735872609338098,0.002793857949600291,0.022000000000000002,0.00375574,0.0,1.6119033195900967,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,85,127
greedy-m,0.02979385794960029,1.735872609338098,0.002793857949600291,0.027,0.00375574,0.0,1.5869033195900966,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,85,127
lego,0.002793857949600291,1.735872609338098,0.002793857949600291,0.0,0.00375574,0.0,1.7219033195900966,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,85,127
drs,0.024793857949600293,1.735872609338098,0.002793857949600291,0.022000000000000002,0.00375574,0.0,1.6119033195900967,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,85,127
our,0.047469942046003626,2.710459484194156,0.047469942046003626,0.0,0.057906742222222224,0.0,2.473109773964138,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,86,128
ffd-m,0.002776626859052339,1.7728265720758418,0.002776626859052339,0.0,0.00375574,0.0,1.7589434377805802,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,86,128
cds-m,0.002776626859052339,1.7728265720758418,0.002776626859052339,0.0,0.00375574,0.0,1.7589434377805802,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,86,128
random-m,0.03797662685905234,1.7728265720758418,0.002776626859052339,0.0352,0.00375574,0.0,1.58294343778058,"{'congested': False, 'oom': False}",scale_stability,small,small,3,3,3,100,86,128
