index,Experiment,Variable_Value,Algorithm,Total_Delay_D_mean,Total_Delay_D_std,Total_Delay_D_count,Avg_QoS_Q_mean,Avg_QoS_Q_std,Avg_QoS_Q_count,Comp_Delay_mean,Comp_Delay_std,Comp_Delay_count,Comm_Delay_mean,Comm_Delay_std,Comm_Delay_count,Mem_Utilization_mean,Mem_Utilization_std,Mem_Utilization_count,Penalty_Score_mean,Penalty_Score_std,Penalty_Score_count,Fitness_mean,Fitness_std,Fitness_count
0,arrival_rate,200,CDS,0.3661170483020297,0.1928771723395026,10,4.466830177821717,0.0452777981146639,10,0.3230256538575853,0.1922948249172736,10,0.0430913944444444,0.0076530601467231,10,0.8488781346666666,0.1192331039845142,10,56746.347835463865,137332.5157718559,10,-56743.71159052756,137333.41675302933,10
1,arrival_rate,200,DRS,0.7993170363176649,0.2448662655167261,10,4.466338336646017,0.0457194713128392,10,0.3784470575250896,0.2481656843081204,10,0.0517106381519274,0.0053686456290497,10,0.8398819204444445,0.1132822164446877,10,68728.58338925627,137058.24960391238,10,-68726.267839398,137059.21915679838,10
2,arrival_rate,200,FFD,0.3650818255658957,0.1938264039451611,10,4.466438779888004,0.0444173552346018,10,0.3223874644547846,0.1905440776500171,10,0.0426943611111111,0.0090034189573348,10,0.8475557524444444,0.1176883120457914,10,56746.347835463865,137332.5157718559,10,-56743.70680581181,137333.4221393129,10
3,arrival_rate,200,GREEDY,0.3929891220858653,0.1893147048060518,10,4.467321816407122,0.0435297383835756,10,0.341963207630083,0.1906696195418193,10,0.0510259144557823,0.0036536077159879,10,0.8425266848888888,0.1129014436651268,10,56746.347835463865,137332.5157718559,10,-56743.84545925789,137333.37279948167,10
4,arrival_rate,200,LEGO,0.2624179900249725,0.1928771723395026,10,4.466830177821717,0.0452777981146639,10,0.3230256538575853,0.1922948249172736,10,0.0430913944444444,0.0076530601467231,10,0.8488781346666666,0.1192331039845142,10,56746.347835463865,137332.5157718559,10,-56743.71159052756,137333.41675302933,10
5,arrival_rate,200,Ours,0.1300346326490764,0.0518737947517605,10,3.608018493843572,0.4564011333494436,10,0.0833348213781003,0.0453722745055498,10,0.046699811270976,0.0108988659968015,10,0.9402043664444444,0.0452313665191091,10,300.0,483.045891539648,10,-297.04215466940184,483.2836532961753,10
6,arrival_rate,200,RLS,0.4286732701763754,0.2438951431279834,10,4.462834904134181,0.0452516791673581,10,0.37789066977955,0.2471638646212548,10,0.0507826003968254,0.0042633927364474,10,0.8385595382222222,0.1115366744598908,10,68728.58338925627,137058.24960391238,10,-68726.263920703,137059.22208197333,10
7,arrival_rate,300,CDS,0.7422170870407798,0.6583793321927721,10,4.331101798605658,0.2235172040041154,10,0.938547769467206,0.6548150100849796,10,0.0486203750566893,0.0095569527929154,10,0.9581914428888888,0.030158872260614,10,507044.3309241397,522712.646136278,10,-507044.93566306366,522715.6176740995,10
8,arrival_rate,300,DRS,1.4860179406567875,0.6038635546618378,10,4.386595691277405,0.1808310949568994,10,0.9315002542930944,0.6044958127222075,10,0.0513208568972033,0.0046185042251502,10,0.8995941486573243,0.0236357309960091,10,522394.3859824221,556377.0769813815,10,-522394.9134922868,556379.954038562,10
9,arrival_rate,300,FFD,1.098505875275056,0.616149621830009,10,4.42846521039495,0.0501246272389339,10,1.0529868741654134,0.6151019344165461,10,0.0511168036281179,0.0057728122771256,10,0.891468625523733,0.0183617076510749,10,610878.0444199208,538403.5764320343,10,-610879.1364730992,538406.4234071187,10
10,arrival_rate,300,GREEDY,1.0696707698522594,0.5377663757263449,10,4.429235570245695,0.0574847304529013,10,1.0173203640699464,0.5388757213153726,10,0.0523504057823129,0.0033986881477673,10,0.94982374,0.0417965150880593,10,607546.334402758,466436.98931228346,10,-607547.253521037,466439.4123037597,10
11,arrival_rate,300,LEGO,0.6576410759313432,0.6583793321927721,10,4.331101798605658,0.2235172040041154,10,0.938547769467206,0.6548150100849796,10,0.0486203750566893,0.0095569527929154,10,0.9010267603786992,0.030158872260614,10,507044.3309241397,522712.646136278,10,-507044.93566306366,522715.6176740995,10
12,arrival_rate,300,Ours,0.1227710288265629,0.0606183325030442,10,3.321793065915481,0.3219928132871814,10,0.0814447237267299,0.0544979790450483,10,0.0413263050998331,0.0090959255264869,10,0.9644611268525332,0.0465472034864899,10,700.0,483.045891539648,10,-697.2920620782173,483.0472143625866,10
13,arrival_rate,300,RLS,0.9679298455749136,0.5497456745451369,10,4.430905701617823,0.0538653776541086,10,0.9160905873360626,0.5518259450296686,10,0.051839258238851,0.0032628046623211,10,0.8936589288271087,0.0307696779564967,10,633868.3166607043,508988.3755702223,10,-633868.7254042306,508990.77536919306,10
14,arrival_rate,400,CDS,1.3488696912441691,1.0841321059394078,10,4.364746497661591,0.1151455125399362,10,2.147653638237764,1.0833662645947015,10,0.051564359197091,0.0050489144780107,10,0.9798367744444444,0.0101037245923332,10,2224588.494785322,1546825.1893877487,10,-2224595.1261288114,1546829.677940601,10
15,arrival_rate,400,DRS,2.079986082213076,1.067250426291694,10,4.367958287253406,0.1078787634612047,10,1.8315832138503687,1.067313939482636,10,0.0508450518016375,0.0039054307680899,10,0.9344189510959138,0.0354864334600056,10,2180220.026554859,1669367.2410097483,10,-2180225.0707379,1669371.7788749333,10
16,arrival_rate,400,FFD,1.5811286745557327,1.1198810972982491,10,4.359259966083938,0.109403112322806,10,2.115956709557329,1.1195918139886762,10,0.0515880861629823,0.0072466548292029,10,0.9469682934430381,0.0162108387163098,10,2162355.150997164,1592386.991857228,10,-2162361.629461176,1592391.7083171918,10
17,arrival_rate,400,GREEDY,1.9244546692278863,1.0604060323601698,10,4.382187631229514,0.1160108542994274,10,1.872911430603175,1.0602334702509943,10,0.0515432386247113,0.0038831159702428,10,0.9425010684444444,0.0407832600605043,10,2186155.501757113,1524620.0001383722,10,-2186160.741842828,1524624.6719563147,10
18,arrival_rate,400,LEGO,1.241495057174123,1.0841321059394078,10,4.364746497661591,0.1151455125399362,10,2.147653638237764,1.0833662645947015,10,0.051564359197091,0.0050489144780107,10,0.9629798469533806,0.0101037245923332,10,2224588.494785322,1546825.1893877487,10,-2224595.1261288114,1546829.677940601,10
19,arrival_rate,400,Ours,0.1372724668455219,0.0670752585887141,10,3.1843898000871027,0.262131334825243,10,0.0986024053142301,0.0623952540239058,10,0.0386700615312917,0.0073588791857834,10,0.9803771677383446,0.0365643009018424,10,900.0,316.227766016838,10,-897.5019725341405,316.2039253021364,10
20,arrival_rate,400,RLS,1.8280861682704448,1.0697937885750362,10,4.378781220154983,0.1116135821422424,10,1.777579378198109,1.0710342072157573,10,0.0505067900723356,0.0040238847224949,10,0.9290540045751146,0.028419245659806,10,2201986.482114562,1605912.2372176964,10,-2201991.243764183,1605916.7564722102,10
21,arrival_rate,500,CDS,1.8217667940403748,1.2210963715539256,10,4.346624679100174,0.1056820717775735,10,2.8031091094582608,1.220414072218777,10,0.0527779531037649,0.0063898861035158,10,0.9760343853333332,0.019824183745632,10,4225485.810129632,2641741.7218466727,10,-4225495.742940266,2641745.724075597,10
22,arrival_rate,500,DRS,2.6110107661275475,1.3066282531557567,10,4.3229660957744525,0.1471921668737206,10,2.559904975002662,1.304376300525407,10,0.0511057911248852,0.0043325297176316,10,0.9673727522222222,0.0250768339847856,10,3889111.917432469,2658484.199854424,10,-3889120.649520204,2658489.05216052,10
23,arrival_rate,500,FFD,1.91518793504006,1.0215087211718648,10,4.380664053349968,0.0658785377941314,10,2.7884339649501024,1.0198472373765677,10,0.0515772145699418,0.009003862794464,10,0.9752991864763936,0.0065174748689301,10,4527738.557617694,2446983.4763023867,10,-4527748.377009538,2446987.569505696,10
24,arrival_rate,500,GREEDY,2.404651112990122,1.3347783489956135,10,4.354785612059807,0.1043064883847265,10,2.623362862477922,1.3345102757460432,10,0.0527205323645546,0.0034344800241898,10,0.9632725102222224,0.0323651600948654,10,4123350.400319061,2522296.697248995,10,-4123359.425950423,2522301.5547020743,10
25,arrival_rate,500,LEGO,1.4901588347054298,1.2210963715539256,10,4.346624679100174,0.1056820717775735,10,2.8031091094582608,1.220414072218777,10,0.0527779531037649,0.0063898861035158,10,0.9760343853333332,0.019824183745632,10,4225485.810129632,2641741.7218466727,10,-4225495.742940266,2641745.724075597,10
26,arrival_rate,500,Ours,0.2037893935888566,0.1645322043936735,10,3.144140254734751,0.2173249219708082,10,0.1658095261463424,0.1632883822533821,10,0.0379798674425142,0.0056373134904609,10,0.9793357643221614,0.0239053386292079,10,9406.434789428278,26583.48093627132,10,-9404.309596141487,26584.03221826225,10
