index,Experiment,Variable_Value,Algorithm,Total_Delay_D_mean,Total_Delay_D_std,Total_Delay_D_count,Avg_QoS_Q_mean,Avg_QoS_Q_std,Avg_QoS_Q_count,Comp_Delay_mean,Comp_Delay_std,Comp_Delay_count,Comm_Delay_mean,Comm_Delay_std,Comm_Delay_count,Mem_Utilization_mean,Mem_Utilization_std,Mem_Utilization_count,Penalty_Score_mean,Penalty_Score_std,Penalty_Score_count,Fitness_mean,Fitness_std,Fitness_count
0,n_task_types,10,cds-m,0.14426732000702264,0.0561111943171544,3,3.580780459756576,0.03842223990674386,3,0.12345620889591154,0.051808209197931415,3,0.02081111111111111,0.004393313522126969,3,0.571854317037037,0.1942298565546996,3,0.0,0.0,3,2.8594438597214626,0.31760145383409916,3
1,n_task_types,10,drs,0.16742565334035597,0.056414873603982625,3,3.5807804597565753,0.03842223990674379,3,0.12345620889591154,0.051808209197931415,3,0.04396944444444445,0.0051742842589669,3,0.571854317037037,0.1942298565546996,3,0.0,0.0,3,2.7436521930547957,0.31884666119874855,3
2,n_task_types,10,ffd-m,0.1382478755625782,0.06622978586911268,3,3.580780459756576,0.03842223990674386,3,0.12345620889591154,0.05180820919793145,3,0.014791666666666667,0.014580945042531823,3,0.571854317037037,0.1942298565546996,3,0.0,0.0,3,2.8895410819436846,0.3686399366882968,3
3,n_task_types,10,greedy-m,0.16833398667368935,0.048334041813278134,3,3.5807804597565753,0.03842223990674379,3,0.12345620889591154,0.051808209197931415,3,0.04487777777777777,0.003713576193933306,3,0.571854317037037,0.1942298565546996,3,0.0,0.0,3,2.7391105263881292,0.2786480663768072,3
4,n_task_types,10,lego,0.14426732000702264,0.0561111943171544,3,3.580780459756576,0.03842223990674386,3,0.12345620889591154,0.051808209197931415,3,0.02081111111111111,0.004393313522126969,3,0.571854317037037,0.1942298565546996,3,0.0,0.0,3,2.8594438597214626,0.31760145383409916,3
5,n_task_types,10,our,0.10577352860983129,0.03711988928382693,3,3.0933437187828035,0.23272176279272316,3,0.06648391461271728,0.03878724104309138,3,0.039289613997114003,0.0017432619593617691,3,0.9402562585185185,0.04422816911324959,3,0.0,0.0,3,2.5644760757336473,0.4129613198696092,3
6,n_task_types,10,random-m,0.16678398667368932,0.05458923491529375,3,3.5807804597565753,0.03842223990674379,3,0.12345620889591154,0.051808209197931415,3,0.04332777777777778,0.005240628761400188,3,0.571854317037037,0.1942298565546996,3,0.0,0.0,3,2.746860526388129,0.3092820590767505,3
7,n_task_types,20,cds-m,0.27442164038440797,0.26287902757929216,3,3.566208519331335,0.047794955565164186,3,0.247146640384408,0.2640107439522141,3,0.027275000000000004,0.0011589326986499251,3,0.9269771496296296,0.009768385327398049,3,10827.41185126413,17894.58875294128,3,-10825.217750946722,17895.885904556035,3
8,n_task_types,20,drs,0.15886460261049115,0.053575026664879635,3,3.5644672885024224,0.04594240339278032,3,0.12024404705493559,0.05254480870717974,3,0.038620555555555554,0.0018283920784647346,3,0.948148648888889,0.024721981896541463,3,333.3333333333333,577.3502691896258,3,-330.56318905788333,577.263341533914,3
9,n_task_types,20,ffd-m,0.149855156856999,0.03941475540105904,3,3.5548146795546613,0.06258408324622501,3,0.12238849019033232,0.05071406048531167,3,0.027466666666666667,0.01131650711718653,3,0.9313850903703704,0.05265342136232242,3,333.3333333333333,577.3502691896258,3,-330.52779443806367,577.3234395484616,3
10,n_task_types,20,greedy-m,0.40653102143008946,0.2571874209504383,3,3.5705315297631643,0.04042479265832291,3,0.3697587992078672,0.2523266173914834,3,0.03677222222222223,0.005787344510350275,3,0.948148648888889,0.025894848721349485,3,11074.202358036086,17695.28432793608,3,-11072.664481613472,17696.1335322551,3
11,n_task_types,20,lego,0.27442164038440797,0.26287902757929216,3,3.566208519331335,0.047794955565164186,3,0.247146640384408,0.2640107439522141,3,0.027275000000000004,0.0011589326986499251,3,0.9269771496296296,0.009768385327398049,3,10827.41185126413,17894.58875294128,3,-10825.217750946722,17895.885904556035,3
12,n_task_types,20,our,0.0418830279816472,0.03108248464528599,3,1.8734331710047796,0.18070710495334186,3,0.022946335528010297,0.021119521767667446,3,0.0189366924536369,0.00997041882126006,3,0.9628836896296297,0.0006742731316542232,3,2333.3333333333335,577.3502691896258,3,-2331.6693153022366,577.3041284956149,3
13,n_task_types,20,random-m,0.28510709845872656,0.262294313258936,3,3.563598640840663,0.031422774389369156,3,0.24598487623650434,0.26497485338894666,3,0.039122222222222225,0.003235838090533607,3,0.9437407081481481,0.02501356679335005,3,2246.7905067719535,3891.5553116924493,3,-2244.6524436234067,3892.8769089904554,3
14,n_task_types,30,cds-m,0.454906644700239,0.3302872484779396,3,3.2083445890820617,0.3160528779256654,3,0.4319899780335723,0.3270817286599276,3,0.022916666666666665,0.006964253968181613,3,0.8990058792592593,0.04404565777647613,3,35740.371520315864,58671.33604699996,3,-35739.43770895028,58672.25594188059,3
15,n_task_types,30,drs,0.3757496060207783,0.43166766957783526,3,3.1791281571212253,0.24590159416274934,3,0.3428162726874449,0.4295111925598428,3,0.032933333333333335,0.007866754943007521,3,0.8945979385185185,0.037937801519539606,3,48160.247680210574,81683.945079657,3,-48158.94730008356,81686.15160947506,3
16,n_task_types,30,ffd-m,0.6873382954716195,0.5421525647821461,3,3.3011175298694426,0.17134326644876718,3,0.6673382954716195,0.5358076029938909,3,0.02,0.012950289572052048,3,0.8990058792592593,0.04404565777647613,3,84567.28586719312,74147.07922648532,3,-84567.4214411406,74149.55414191795,3
17,n_task_types,30,greedy-m,0.26702843035828644,0.23186128203598289,3,3.1343216029772285,0.4055346627741638,3,0.2286617636916198,0.22943281607693405,3,0.03836666666666667,0.014201877810111353,3,0.8945979385185185,0.037937801519539606,3,1246.7905067719537,1386.7545503852275,3,-1244.991327320768,1388.0747164355962,3
18,n_task_types,30,lego,0.454906644700239,0.3302872484779396,3,3.2083445890820617,0.3160528779256654,3,0.4319899780335723,0.3270817286599276,3,0.022916666666666665,0.006964253968181613,3,0.8990058792592593,0.04404565777647613,3,35740.371520315864,58671.33604699996,3,-35739.43770895028,58672.25594188059,3
19,n_task_types,30,our,0.05062791950382687,0.022591378094996974,3,2.0154537344521994,0.8326531970569663,3,0.02757717876308613,0.010381973712217258,3,0.023050740740740743,0.012601115683180807,3,0.9435854074074074,0.05220271247972174,3,2333.3333333333335,2516.6114784235833,3,-2331.5710191964004,2517.3540737503704,3
20,n_task_types,30,random-m,0.2785382872686329,0.1803805875629107,3,3.1343216029772285,0.4055346627741638,3,0.24960495393529955,0.18266725574600104,3,0.028933333333333335,0.007285830998131459,3,0.8945979385185185,0.037937801519539606,3,2913.4571734386204,4210.02691013573,3,-2911.7155432719865,4211.107586624226,3
